state_name,county_name,fips_code,date,cases_per_100K_7_day_count_change,percent_test_results_reported_positive_last_7_days,community_transmission_level
California,Yolo County,06113,01/14/2021,396.825,4.90,high
California,Yuba County,06115,01/14/2021,460.162,17.00,high
California,Calaveras County,06009,01/17/2021,372.508,,high
California,Contra Costa County,06013,01/17/2021,437.528,9.54,high
California,Mono County,06051,01/17/2021,796.178,,high
California,Riverside County,06065,01/17/2021,981.241,20.78,high
California,San Diego County,06073,01/17/2021,663.326,12.80,high
California,Santa Cruz County,06087,01/17/2021,519.741,7.99,high
California,Trinity County,06105,01/17/2021,89.540,,substantial
California,Tuolumne County,06109,01/17/2021,282.683,5.65,high
California,Ventura County,06111,01/17/2021,"1,018.551",13.28,high
California,Del Norte County,06015,01/17/2021,115.058,,high
California,El Dorado County,06017,01/17/2021,435.587,11.12,high
California,Lassen County,06035,01/17/2021,376.149,,high
California,Merced County,06047,01/17/2021,794.080,13.74,high
California,Nevada County,06057,01/17/2021,230.565,7.17,high
California,Placer County,06061,01/17/2021,365.527,9.73,high
California,Plumas County,06063,01/17/2021,132.929,,high
California,San Benito County,06069,01/17/2021,878.869,16.43,high
California,Alameda County,06001,01/17/2021,393.818,7.90,high
California,Los Angeles County,06037,01/17/2021,974.091,14.26,high
California,Madera County,06039,01/17/2021,755.751,14.58,high
California,San Bernardino County,06071,01/17/2021,967.302,16.46,high
California,San Joaquin County,06077,01/17/2021,640.820,13.99,high
California,Santa Clara County,06085,01/17/2021,485.929,6.88,high
California,Tehama County,06103,01/17/2021,603.835,18.02,high
California,Tulare County,06107,01/17/2021,784.650,18.02,high
California,Imperial County,06025,01/17/2021,732.831,13.60,high
California,Inyo County,06027,01/17/2021,615.333,,high
California,Kings County,06031,01/17/2021,952.661,12.56,high
California,San Mateo County,06081,01/17/2021,437.401,5.95,high
California,Shasta County,06089,01/17/2021,409.263,5.71,high
California,Sierra County,06091,01/17/2021,suppressed,,high
California,Solano County,06095,01/17/2021,564.736,9.97,high
California,Sonoma County,06097,01/17/2021,448.480,8.75,high
California,Stanislaus County,06099,01/17/2021,679.003,15.22,high
California,Yolo County,06113,01/17/2021,412.245,5.08,high
California,Colusa County,06011,01/17/2021,612.614,,high
California,Santa Barbara County,06083,01/17/2021,728.333,13.97,high
California,Yuba County,06115,01/17/2021,444.908,16.21,high
California,Amador County,06005,01/17/2021,445.261,,high
California,Kern County,06029,01/17/2021,723.949,18.54,high
California,San Luis Obispo County,06079,01/17/2021,666.523,7.36,high
California,Fresno County,06019,01/17/2021,694.624,15.46,high
California,Humboldt County,06023,01/17/2021,199.177,6.61,high
California,Mariposa County,06043,01/17/2021,174.388,,high
California,Orange County,06059,01/17/2021,620.999,13.56,high
California,Siskiyou County,06093,01/17/2021,195.227,,high
California,Glenn County,06021,01/17/2021,810.059,,high
California,Marin County,06041,01/17/2021,330.338,4.44,high
California,Modoc County,06049,01/17/2021,180.975,,high
California,Sutter County,06101,01/17/2021,514.587,15.91,high
California,Alpine County,06003,01/17/2021,suppressed,,substantial
California,Butte County,06007,01/17/2021,432.053,11.34,high
California,Lake County,06033,01/17/2021,559.128,12.82,high
California,Mendocino County,06045,01/17/2021,270.896,6.44,high
California,Monterey County,06053,01/17/2021,749.895,16.37,high
California,Napa County,06055,01/17/2021,556.830,8.76,high
California,Sacramento County,06067,01/17/2021,379.174,11.14,high
California,San Francisco County,06075,01/17/2021,268.618,4.08,high
California,Lassen County,06035,02/07/2021,242.044,,high
California,Siskiyou County,06093,02/07/2021,144.698,,high
California,Sonoma County,06097,02/07/2021,155.158,4.42,high
California,Tehama County,06103,02/07/2021,241.227,9.59,high
California,Yolo County,06113,02/07/2021,177.778,1.79,high
California,Del Norte County,06015,02/07/2021,50.338,,substantial
California,El Dorado County,06017,02/07/2021,148.307,5.46,high
California,Humboldt County,06023,02/07/2021,102.539,4.14,high
California,Inyo County,06027,02/07/2021,249.459,,high
California,Kern County,06029,02/07/2021,314.374,10.12,high
California,Mariposa County,06043,02/07/2021,63.942,,substantial
California,San Benito County,06069,02/07/2021,195.835,6.97,high
California,San Diego County,06073,02/07/2021,270.614,6.89,high
California,Santa Barbara County,06083,02/07/2021,307.056,9.47,high
California,Trinity County,06105,02/07/2021,suppressed,,moderate
California,Marin County,06041,02/07/2021,120.544,2.56,high
California,Mono County,06051,02/07/2021,110.773,,high
California,San Joaquin County,06077,02/07/2021,234.863,7.19,high
California,Shasta County,06089,02/07/2021,179.365,3.81,high
California,Sutter County,06101,02/07/2021,267.090,9.05,high
California,Ventura County,06111,02/07/2021,424.347,8.95,high
California,Yuba County,06115,02/07/2021,175.421,9.17,high
California,Contra Costa County,06013,02/07/2021,158.731,5.22,high
California,Kings County,06031,02/07/2021,390.349,5.34,high
California,Modoc County,06049,02/07/2021,180.975,,high
California,Santa Cruz County,06087,02/07/2021,183.007,3.78,high
California,Solano County,06095,02/07/2021,210.659,4.31,high
California,Imperial County,06025,02/07/2021,210.248,6.29,high
California,Sierra County,06091,02/07/2021,suppressed,,moderate
California,Fresno County,06019,02/07/2021,270.143,7.83,high
California,Lake County,06033,02/07/2021,172.398,6.51,high
California,Mendocino County,06045,02/07/2021,193.662,7.08,high
California,Tulare County,06107,02/07/2021,340.201,8.76,high
California,Butte County,06007,02/07/2021,162.419,5.69,high
California,Calaveras County,06009,02/07/2021,152.489,,high
California,Los Angeles County,06037,02/07/2021,309.041,7.41,high
California,Nevada County,06057,02/07/2021,129.317,5.93,high
California,Placer County,06061,02/07/2021,112.470,5.21,high
California,Riverside County,06065,02/07/2021,276.821,11.12,high
California,San Mateo County,06081,02/07/2021,181.587,2.90,high
California,Santa Clara County,06085,02/07/2021,165.625,3.32,high
California,Stanislaus County,06099,02/07/2021,327.970,9.07,high
California,Tuolumne County,06109,02/07/2021,190.903,6.76,high
California,Alameda County,06001,02/07/2021,155.086,4.02,high
California,Colusa County,06011,02/07/2021,301.666,,high
California,Glenn County,06021,02/07/2021,292.326,,high
California,Madera County,06039,02/07/2021,251.705,5.38,high
California,Merced County,06047,02/07/2021,300.346,7.70,high
California,Sacramento County,06067,02/07/2021,142.134,7.27,high
California,San Bernardino County,06071,02/07/2021,240.266,8.58,high
California,San Francisco County,06075,02/07/2021,121.491,2.82,high
California,Alpine County,06003,02/07/2021,0.000,,low
California,Amador County,06005,02/07/2021,321.996,,high
California,Monterey County,06053,02/07/2021,290.512,7.77,high
California,Napa County,06055,02/07/2021,215.617,4.88,high
California,Orange County,06059,02/07/2021,198.225,8.31,high
California,Plumas County,06063,02/07/2021,159.515,,high
California,San Luis Obispo County,06079,02/07/2021,277.983,4.52,high
California,Madera County,06039,02/16/2021,156.998,6.21,high
California,San Luis Obispo County,06079,02/16/2021,173.783,8.83,high
California,Contra Costa County,06013,02/16/2021,123.708,8.12,high
California,El Dorado County,06017,02/16/2021,104.230,8.56,high
California,Fresno County,06019,02/16/2021,197.678,12.05,high
California,Riverside County,06065,02/16/2021,120.459,10.81,high
California,Santa Barbara County,06083,02/16/2021,194.177,10.63,high
California,Solano County,06095,02/16/2021,132.695,7.47,high
California,Tuolumne County,06109,02/16/2021,271.669,15.17,high
California,Kern County,06029,02/16/2021,235.169,12.28,high
California,Kings County,06031,02/16/2021,236.694,8.55,high
California,Mendocino County,06045,02/16/2021,145.247,9.26,high
California,Modoc County,06049,02/16/2021,113.109,,high
California,Nevada County,06057,02/16/2021,100.246,8.16,high
California,San Mateo County,06081,02/16/2021,115.971,4.67,high
California,Siskiyou County,06093,02/16/2021,110.246,,high
California,Amador County,06005,02/16/2021,166.029,,high
California,Calaveras County,06009,02/16/2021,34.855,,moderate
California,Lake County,06033,02/16/2021,125.804,9.82,high
California,Marin County,06041,02/16/2021,84.999,4.64,substantial
California,Merced County,06047,02/16/2021,219.677,13.25,high
California,San Diego County,06073,02/16/2021,177.424,9.46,high
California,Stanislaus County,06099,02/16/2021,221.552,14.02,high
California,Del Norte County,06015,02/16/2021,100.676,,high
California,Monterey County,06053,02/16/2021,182.002,10.77,high
California,Placer County,06061,02/16/2021,111.968,6.55,high
California,Sierra County,06091,02/16/2021,suppressed,,substantial
California,Alpine County,06003,02/16/2021,suppressed,,high
California,Humboldt County,06023,02/16/2021,71.556,3.83,substantial
California,Inyo County,06027,02/16/2021,321.526,,high
California,Lassen County,06035,02/16/2021,242.044,,high
California,Napa County,06055,02/16/2021,85.666,3.52,substantial
California,Orange County,06059,02/16/2021,114.054,7.89,high
California,Glenn County,06021,02/16/2021,158.490,,high
California,Imperial County,06025,02/16/2021,104.296,6.29,high
California,Tehama County,06103,02/16/2021,149.038,10.34,high
California,Trinity County,06105,02/16/2021,suppressed,,substantial
California,Yolo County,06113,02/16/2021,112.925,2.31,high
California,Yuba County,06115,02/16/2021,136.015,11.07,high
California,Butte County,06007,02/16/2021,100.371,7.14,high
California,Colusa County,06011,02/16/2021,292.384,,high
California,Los Angeles County,06037,02/16/2021,175.255,4.95,high
California,Mono County,06051,02/16/2021,103.849,,high
California,Plumas County,06063,02/16/2021,191.418,,high
California,San Francisco County,06075,02/16/2021,94.152,3.50,substantial
California,San Joaquin County,06077,02/16/2021,171.227,12.07,high
California,Santa Clara County,06085,02/16/2021,116.606,4.79,high
California,Shasta County,06089,02/16/2021,106.064,6.39,high
California,Tulare County,06107,02/16/2021,217.077,11.34,high
California,Ventura County,06111,02/16/2021,222.812,9.10,high
California,Alameda County,06001,02/16/2021,115.836,6.04,high
California,Mariposa County,06043,02/16/2021,69.755,,substantial
California,Sacramento County,06067,02/16/2021,118.939,9.70,high
California,San Benito County,06069,02/16/2021,159.215,7.77,high
California,San Bernardino County,06071,02/16/2021,151.370,8.75,high
California,Santa Cruz County,06087,02/16/2021,125.543,5.83,high
California,Sonoma County,06097,02/16/2021,124.409,8.24,high
California,Sutter County,06101,02/16/2021,130.967,10.51,high
California,Mariposa County,06043,02/28/2021,suppressed,,moderate
California,Placer County,06061,02/28/2021,63.013,3.07,substantial
California,San Diego County,06073,02/28/2021,113.410,3.23,high
California,Siskiyou County,06093,02/28/2021,117.136,,high
California,Tulare County,06107,02/28/2021,139.212,3.98,high
California,Contra Costa County,06013,02/28/2021,91.285,3.05,substantial
California,Imperial County,06025,02/28/2021,87.741,2.55,substantial
California,Madera County,06039,02/28/2021,135.387,3.42,high
California,Merced County,06047,02/28/2021,164.578,5.41,high
California,Orange County,06059,02/28/2021,59.263,3.11,substantial
California,San Benito County,06069,02/28/2021,98.714,4.26,substantial
California,Solano County,06095,02/28/2021,64.560,1.96,substantial
California,Glenn County,06021,02/28/2021,112.704,,high
California,Lake County,06033,02/28/2021,104.060,5.70,high
California,Modoc County,06049,02/28/2021,suppressed,,moderate
California,Mono County,06051,02/28/2021,suppressed,,moderate
California,Plumas County,06063,02/28/2021,suppressed,,moderate
California,Sacramento County,06067,02/28/2021,82.213,3.70,substantial
California,Shasta County,06089,02/28/2021,94.958,2.00,substantial
California,Tuolumne County,06109,02/28/2021,139.506,2.46,high
California,Yuba County,06115,02/28/2021,87.710,5.19,substantial
California,Calaveras County,06009,02/28/2021,37.033,,moderate
California,Colusa County,06011,02/28/2021,74.256,,substantial
California,El Dorado County,06017,02/28/2021,85.043,3.30,substantial
California,Inyo County,06027,02/28/2021,271.634,,high
California,Lassen County,06035,02/28/2021,137.376,,high
California,San Francisco County,06075,02/28/2021,53.315,1.10,substantial
California,San Joaquin County,06077,02/28/2021,94.470,3.66,substantial
California,Trinity County,06105,02/28/2021,138.380,,high
California,Butte County,06007,02/28/2021,66.610,3.65,substantial
California,Del Norte County,06015,02/28/2021,151.014,,high
California,Fresno County,06019,02/28/2021,127.415,4.64,high
California,Mendocino County,06045,02/28/2021,26.513,1.75,moderate
California,Sierra County,06091,02/28/2021,suppressed,,moderate
California,Amador County,06005,02/28/2021,77.984,,substantial
California,Kern County,06029,02/28/2021,133.970,4.28,high
California,Los Angeles County,06037,02/28/2021,90.108,2.65,substantial
California,Monterey County,06053,02/28/2021,88.697,3.15,substantial
California,Sonoma County,06097,02/28/2021,92.852,2.97,substantial
California,Stanislaus County,06099,02/28/2021,143.827,5.25,high
California,Ventura County,06111,02/28/2021,107.091,3.75,high
California,Alameda County,06001,02/28/2021,65.457,2.00,substantial
California,Alpine County,06003,02/28/2021,0.000,,low
California,Humboldt County,06023,02/28/2021,69.343,2.44,substantial
California,Kings County,06031,02/28/2021,130.770,3.69,high
California,Marin County,06041,02/28/2021,75.727,1.46,substantial
California,Riverside County,06065,02/28/2021,75.327,4.16,substantial
California,San Mateo County,06081,02/28/2021,82.836,1.21,substantial
California,Santa Barbara County,06083,02/28/2021,118.701,3.90,high
California,Sutter County,06101,02/28/2021,145.404,4.12,high
California,Napa County,06055,02/28/2021,93.652,2.23,substantial
California,San Luis Obispo County,06079,02/28/2021,100.667,2.31,high
California,Santa Clara County,06085,02/28/2021,86.262,1.71,substantial
California,Tehama County,06103,02/28/2021,64.532,5.26,substantial
California,Yolo County,06113,02/28/2021,90.703,0.96,substantial
California,Nevada County,06057,02/28/2021,77.189,3.94,substantial
California,San Bernardino County,06071,02/28/2021,87.795,3.23,substantial
California,Santa Cruz County,06087,02/28/2021,66.249,1.72,substantial
California,Kings County,06031,03/03/2021,119.001,2.88,high
California,Mendocino County,06045,03/03/2021,26.513,2.07,moderate
California,San Diego County,06073,03/03/2021,101.787,2.83,high
California,Sierra County,06091,03/03/2021,suppressed,,moderate
California,Trinity County,06105,03/03/2021,97.680,,substantial
California,Tulare County,06107,03/03/2021,128.702,3.59,high
California,Ventura County,06111,03/03/2021,104.491,3.56,high
California,Imperial County,06025,03/03/2021,77.256,2.37,substantial
California,San Benito County,06069,03/03/2021,68.463,3.51,substantial
California,San Joaquin County,06077,03/03/2021,88.828,3.25,substantial
California,San Luis Obispo County,06079,03/03/2021,81.593,2.14,substantial
California,Siskiyou County,06093,03/03/2021,103.356,,high
California,Sonoma County,06097,03/03/2021,80.714,2.96,substantial
California,Calaveras County,06009,03/03/2021,58.817,,substantial
California,Glenn County,06021,03/03/2021,98.616,,substantial
California,Merced County,06047,03/03/2021,146.932,5.66,high
California,Nevada County,06057,03/03/2021,72.177,4.48,substantial
California,Solano County,06095,03/03/2021,66.348,2.06,substantial
California,Tuolumne County,06109,03/03/2021,80.767,1.13,substantial
California,Yuba County,06115,03/03/2021,77.541,4.70,substantial
California,Alpine County,06003,03/03/2021,0.000,,low
California,Colusa County,06011,03/03/2021,55.692,,substantial
California,San Bernardino County,06071,03/03/2021,77.199,2.88,substantial
California,Shasta County,06089,03/03/2021,78.299,2.28,substantial
California,Yolo County,06113,03/03/2021,65.306,0.79,substantial
California,Amador County,06005,03/03/2021,88.046,,substantial
California,Riverside County,06065,03/03/2021,60.230,3.70,substantial
California,Sacramento County,06067,03/03/2021,70.938,3.19,substantial
California,San Francisco County,06075,03/03/2021,47.870,1.01,moderate
California,Santa Barbara County,06083,03/03/2021,109.743,4.01,high
California,Tehama County,06103,03/03/2021,67.605,2.98,substantial
California,Humboldt County,06023,03/03/2021,56.065,2.57,substantial
California,Lassen County,06035,03/03/2021,81.772,,substantial
California,Modoc County,06049,03/03/2021,suppressed,,substantial
California,Mono County,06051,03/03/2021,suppressed,,moderate
California,Monterey County,06053,03/03/2021,67.502,2.44,substantial
California,Placer County,06061,03/03/2021,61.758,3.13,substantial
California,San Mateo County,06081,03/03/2021,63.790,1.13,substantial
California,Stanislaus County,06099,03/03/2021,123.670,5.04,high
California,Sutter County,06101,03/03/2021,69.093,3.91,substantial
California,Kern County,06029,03/03/2021,118.862,3.77,high
California,Lake County,06033,03/03/2021,74.550,3.21,substantial
California,Madera County,06039,03/03/2021,125.853,3.19,high
California,Plumas County,06063,03/03/2021,suppressed,,moderate
California,Santa Clara County,06085,03/03/2021,72.516,1.55,substantial
California,Santa Cruz County,06087,03/03/2021,67.713,1.21,substantial
California,Alameda County,06001,03/03/2021,58.337,1.66,substantial
California,Inyo County,06027,03/03/2021,232.829,,high
California,Los Angeles County,06037,03/03/2021,81.780,2.35,substantial
California,Mariposa County,06043,03/03/2021,suppressed,,moderate
California,Orange County,06059,03/03/2021,48.021,2.49,moderate
California,Butte County,06007,03/03/2021,62.960,3.02,substantial
California,Contra Costa County,06013,03/03/2021,82.876,2.46,substantial
California,Del Norte County,06015,03/03/2021,111.463,,high
California,El Dorado County,06017,03/03/2021,77.265,2.80,substantial
California,Fresno County,06019,03/03/2021,117.305,4.35,high
California,Marin County,06041,03/03/2021,67.999,1.68,substantial
California,Napa County,06055,03/03/2021,82.762,1.76,substantial
California,Alpine County,06003,03/04/2021,0.000,,low
California,Calaveras County,06009,03/04/2021,63.174,,substantial
California,Humboldt County,06023,03/04/2021,53.851,2.66,substantial
California,Imperial County,06025,03/04/2021,67.875,2.58,substantial
California,Mendocino County,06045,03/04/2021,28.819,2.19,moderate
California,Merced County,06047,03/04/2021,125.324,5.30,high
California,Santa Barbara County,06083,03/04/2021,106.383,3.72,high
California,Trinity County,06105,03/04/2021,81.400,,substantial
California,Del Norte County,06015,03/04/2021,104.272,,high
California,Glenn County,06021,03/04/2021,102.138,,high
California,Lassen County,06035,03/04/2021,75.230,,substantial
California,Mono County,06051,03/04/2021,suppressed,,moderate
California,Riverside County,06065,03/04/2021,56.870,3.69,substantial
California,Tehama County,06103,03/04/2021,56.850,2.95,substantial
California,Yuba County,06115,03/04/2021,71.185,4.47,substantial
California,Fresno County,06019,03/04/2021,124.011,4.65,high
California,Orange County,06059,03/04/2021,46.037,2.39,moderate
California,Siskiyou County,06093,03/04/2021,119.433,,high
California,Ventura County,06111,03/04/2021,99.172,3.42,substantial
California,Los Angeles County,06037,03/04/2021,78.981,2.21,substantial
California,Placer County,06061,03/04/2021,57.239,3.36,substantial
California,Sacramento County,06067,03/04/2021,71.905,3.13,substantial
California,San Diego County,06073,03/04/2021,92.382,2.67,substantial
California,Santa Cruz County,06087,03/04/2021,71.739,1.10,substantial
California,Shasta County,06089,03/04/2021,77.743,1.98,substantial
California,Amador County,06005,03/04/2021,88.046,,substantial
California,Colusa County,06011,03/04/2021,60.333,,substantial
California,Mariposa County,06043,03/04/2021,suppressed,,moderate
California,San Bernardino County,06071,03/04/2021,73.346,2.94,substantial
California,Santa Clara County,06085,03/04/2021,69.144,1.49,substantial
California,Butte County,06007,03/04/2021,52.467,2.88,substantial
California,Kings County,06031,03/04/2021,103.308,3.56,high
California,Madera County,06039,03/04/2021,118.861,3.47,high
California,Modoc County,06049,03/04/2021,suppressed,,substantial
California,Sierra County,06091,03/04/2021,suppressed,,moderate
California,Tulare County,06107,03/04/2021,122.052,3.39,high
California,Tuolumne County,06109,03/04/2021,49.561,1.13,moderate
California,Alameda County,06001,03/04/2021,55.046,1.51,substantial
California,Contra Costa County,06013,03/04/2021,78.455,2.27,substantial
California,Kern County,06029,03/04/2021,117.196,3.56,high
California,Napa County,06055,03/04/2021,83.488,1.94,substantial
California,Nevada County,06057,03/04/2021,84.206,4.25,substantial
California,San Benito County,06069,03/04/2021,50.949,3.07,substantial
California,San Francisco County,06075,03/04/2021,46.963,0.93,moderate
California,Sonoma County,06097,03/04/2021,74.848,2.69,substantial
California,Sutter County,06101,03/04/2021,64.968,4.66,substantial
California,El Dorado County,06017,03/04/2021,67.412,2.36,substantial
California,Inyo County,06027,03/04/2021,227.285,,high
California,Marin County,06041,03/04/2021,68.386,1.73,substantial
California,Plumas County,06063,03/04/2021,suppressed,,moderate
California,San Luis Obispo County,06079,03/04/2021,63.933,2.12,substantial
California,San Mateo County,06081,03/04/2021,56.094,1.12,substantial
California,Solano County,06095,03/04/2021,67.688,2.17,substantial
California,Lake County,06033,03/04/2021,63.678,2.21,substantial
California,Monterey County,06053,03/04/2021,57.135,2.14,substantial
California,San Joaquin County,06077,03/04/2021,84.236,3.23,substantial
California,Stanislaus County,06099,03/04/2021,119.130,4.68,high
California,Yolo County,06113,03/04/2021,61.678,0.63,substantial
California,Imperial County,06025,03/06/2021,60.150,3.05,substantial
California,Lake County,06033,03/06/2021,49.700,2.40,moderate
California,Lassen County,06035,03/06/2021,52.334,,substantial
California,Los Angeles County,06037,03/06/2021,78.543,2.13,substantial
California,Merced County,06047,03/06/2021,105.877,5.72,high
California,Napa County,06055,03/06/2021,68.969,1.52,substantial
California,San Luis Obispo County,06079,03/06/2021,74.176,2.25,substantial
California,Trinity County,06105,03/06/2021,suppressed,,moderate
California,Amador County,06005,03/06/2021,72.952,,substantial
California,Calaveras County,06009,03/06/2021,63.174,,substantial
California,Colusa County,06011,03/06/2021,74.256,,substantial
California,Humboldt County,06023,03/06/2021,60.491,2.79,substantial
California,Inyo County,06027,03/06/2021,210.655,,high
California,San Diego County,06073,03/06/2021,88.038,2.46,substantial
California,San Joaquin County,06077,03/06/2021,80.431,3.91,substantial
California,Santa Barbara County,06083,03/06/2021,94.737,3.63,substantial
California,Alameda County,06001,03/06/2021,50.439,1.46,substantial
California,Fresno County,06019,03/06/2021,112.401,4.91,high
California,Kings County,06031,03/06/2021,107.885,3.14,high
California,Madera County,06039,03/06/2021,137.929,3.64,high
California,San Francisco County,06075,03/06/2021,39.136,0.92,moderate
California,San Mateo County,06081,03/06/2021,50.745,1.06,substantial
California,Ventura County,06111,03/06/2021,101.063,3.02,high
California,Yuba County,06115,03/06/2021,73.728,5.61,substantial
California,Del Norte County,06015,03/06/2021,97.080,,substantial
California,Mariposa County,06043,03/06/2021,suppressed,,low
California,Mendocino County,06045,03/06/2021,33.430,1.96,moderate
California,San Bernardino County,06071,03/06/2021,71.144,2.79,substantial
California,Santa Cruz County,06087,03/06/2021,63.687,1.32,substantial
California,Siskiyou County,06093,03/06/2021,78.091,,substantial
California,Kern County,06029,03/06/2021,95.312,3.18,substantial
California,Nevada County,06057,03/06/2021,82.201,4.33,substantial
California,Orange County,06059,03/06/2021,41.062,2.29,moderate
California,Solano County,06095,03/06/2021,69.922,2.21,substantial
California,Sonoma County,06097,03/06/2021,74.039,2.50,substantial
California,Yolo County,06113,03/06/2021,48.073,0.67,moderate
California,Mono County,06051,03/06/2021,suppressed,,moderate
California,Monterey County,06053,03/06/2021,47.459,2.17,moderate
California,Placer County,06061,03/06/2021,72.051,3.52,substantial
California,Plumas County,06063,03/06/2021,suppressed,,moderate
California,San Benito County,06069,03/06/2021,50.949,2.60,substantial
California,Santa Clara County,06085,03/06/2021,63.853,1.54,substantial
California,Shasta County,06089,03/06/2021,73.301,2.07,substantial
California,Alpine County,06003,03/06/2021,suppressed,,substantial
California,El Dorado County,06017,03/06/2021,59.115,2.68,substantial
California,Glenn County,06021,03/06/2021,95.094,,substantial
California,Riverside County,06065,03/06/2021,55.170,3.44,substantial
California,Sacramento County,06067,03/06/2021,66.686,3.25,substantial
California,Sutter County,06101,03/06/2021,72.187,5.44,substantial
California,Butte County,06007,03/06/2021,53.836,2.57,substantial
California,Modoc County,06049,03/06/2021,113.109,,high
California,Stanislaus County,06099,03/06/2021,112.229,4.85,high
California,Tulare County,06107,03/06/2021,114.115,3.23,high
California,Contra Costa County,06013,03/06/2021,68.486,2.27,substantial
California,Marin County,06041,03/06/2021,73.795,1.78,substantial
California,Sierra County,06091,03/06/2021,suppressed,,moderate
California,Tehama County,06103,03/06/2021,38.412,2.64,moderate
California,Tuolumne County,06109,03/06/2021,40.383,1.03,moderate
California,Glenn County,06021,03/19/2021,116.226,,high
California,Plumas County,06063,03/19/2021,suppressed,,moderate
California,San Francisco County,06075,03/19/2021,24.162,0.78,moderate
California,San Mateo County,06081,03/19/2021,37.961,0.93,moderate
California,Santa Barbara County,06083,03/19/2021,55.319,2.41,substantial
California,Yuba County,06115,03/19/2021,78.812,3.52,substantial
California,Calaveras County,06009,03/19/2021,84.958,,substantial
California,Mono County,06051,03/19/2021,suppressed,,substantial
California,Monterey County,06053,03/19/2021,44.233,2.33,moderate
California,San Diego County,06073,03/19/2021,69.676,1.88,substantial
California,Sutter County,06101,03/19/2021,68.062,3.33,substantial
California,Tuolumne County,06109,03/19/2021,suppressed,1.39,moderate
California,Ventura County,06111,03/19/2021,12.175,1.80,moderate
California,Colusa County,06011,03/19/2021,0.000,,low
California,El Dorado County,06017,03/19/2021,26.446,2.57,moderate
California,Humboldt County,06023,03/19/2021,58.278,2.18,substantial
California,Imperial County,06025,03/19/2021,87.741,3.03,substantial
California,San Bernardino County,06071,03/19/2021,47.246,2.14,moderate
California,Tulare County,06107,03/19/2021,71.644,2.17,substantial
California,Yolo County,06113,03/19/2021,72.109,0.52,substantial
California,Del Norte County,06015,03/19/2021,115.058,,high
California,Inyo County,06027,03/19/2021,105.327,,high
California,Madera County,06039,03/19/2021,92.165,2.47,substantial
California,Marin County,06041,03/19/2021,33.227,1.12,moderate
California,Modoc County,06049,03/19/2021,suppressed,,moderate
California,Placer County,06061,03/19/2021,67.532,2.60,substantial
California,Solano County,06095,03/19/2021,50.487,1.64,substantial
California,Orange County,06059,03/19/2021,30.450,1.67,moderate
California,San Luis Obispo County,06079,03/19/2021,57.221,2.24,substantial
California,Amador County,06005,03/19/2021,37.734,,moderate
California,Contra Costa County,06013,03/19/2021,55.655,1.88,substantial
California,Fresno County,06019,03/19/2021,96.387,3.52,substantial
California,Lassen County,06035,03/19/2021,suppressed,,low
California,Mariposa County,06043,03/19/2021,suppressed,,moderate
California,Merced County,06047,03/19/2021,117.761,4.45,high
California,Riverside County,06065,03/19/2021,39.505,2.52,moderate
California,Santa Clara County,06085,03/19/2021,45.906,1.08,moderate
California,Shasta County,06089,03/19/2021,32.763,1.67,moderate
California,Sierra County,06091,03/19/2021,suppressed,,moderate
California,Siskiyou County,06093,03/19/2021,41.342,,moderate
California,Kern County,06029,03/19/2021,57.765,2.54,substantial
California,Kings County,06031,03/19/2021,120.309,3.54,high
California,Los Angeles County,06037,03/19/2021,43.111,1.46,moderate
California,Mendocino County,06045,03/19/2021,29.972,1.80,moderate
California,San Benito County,06069,03/19/2021,38.212,2.06,moderate
California,Santa Cruz County,06087,03/19/2021,70.641,0.88,substantial
California,Sonoma County,06097,03/19/2021,50.977,1.72,substantial
California,Trinity County,06105,03/19/2021,81.400,,substantial
California,Napa County,06055,03/19/2021,50.819,1.58,substantial
California,Nevada County,06057,03/19/2021,76.187,2.45,substantial
California,Sacramento County,06067,03/19/2021,60.500,2.67,substantial
California,San Joaquin County,06077,03/19/2021,115.070,3.77,high
California,Alameda County,06001,03/19/2021,37.455,1.23,moderate
California,Alpine County,06003,03/19/2021,suppressed,,high
California,Butte County,06007,03/19/2021,38.780,2.11,moderate
California,Lake County,06033,03/19/2021,74.550,4.26,substantial
California,Stanislaus County,06099,03/19/2021,113.682,4.53,high
California,Tehama County,06103,03/19/2021,86.043,5.75,substantial
California,Glenn County,06021,03/31/2021,84.528,,substantial
California,Lake County,06033,03/31/2021,55.913,1.88,substantial
California,Lassen County,06035,03/31/2021,suppressed,,moderate
California,San Luis Obispo County,06079,03/31/2021,68.524,2.17,substantial
California,San Mateo County,06081,03/31/2021,45.266,0.82,moderate
California,Sonoma County,06097,03/31/2021,39.851,1.81,moderate
California,Tuolumne County,06109,03/31/2021,29.370,1.23,moderate
California,Alameda County,06001,03/31/2021,36.797,1.36,moderate
California,Inyo County,06027,03/31/2021,55.435,,substantial
California,Kings County,06031,03/31/2021,66.693,2.00,substantial
California,Los Angeles County,06037,03/31/2021,37.085,1.48,moderate
California,Plumas County,06063,03/31/2021,suppressed,,moderate
California,San Benito County,06069,03/31/2021,44.580,2.54,moderate
California,Solano County,06095,03/31/2021,64.114,2.34,substantial
California,Sutter County,06101,03/31/2021,70.124,2.88,substantial
California,Trinity County,06105,03/31/2021,suppressed,,substantial
California,Yolo County,06113,03/31/2021,46.258,0.45,moderate
California,Alpine County,06003,03/31/2021,suppressed,,substantial
